|id |nombre                                                |descripcion                            |precio   |stock |imagen                                                              |categoria_id|
|484|levadura calsa mi pan seca instantanea sobre 10gr                         |Calsa                                  |966,19   |665   |productos/levadura_calsa_mi_pan_seca_instantanea_sobre_10gr.png                         |8           |
|485|manteca ilolay x 200 gr                                                   |Ilolay                                 |3.390    |335   |productos/manteca_ilolay_x_200_gr.png                                                   |8           |
|486|manteca la paulina x 200 gr                                               |La Paulina                             |3.390    |780   |productos/manteca_la_paulina_x_200_gr.webp                                              |8           |
|487|manteca la serenísima extra multidefensas x 200gr                         |La Serenisima                          |4.468,89 |470   |productos/manteca_la_serenísima_extra_multidefensas_x_200gr.png                         |8           |
|488|manteca primer premio 200gr                                               |Primer Premio                          |3.284,49 |447   |productos/manteca_primer_premio_200gr.png                                               |8           |
|489|manteca tonadita 200 gr                                                   |Tonadita                               |3.862,59 |455   |productos/manteca_tonadita_200_gr.webp                                                  |8           |
|490|margarina margadan x 200 gr                                               |Danica                                 |1.429    |456   |productos/margarina_margadan_x_200_gr.png                                               |8           |
|491|postre danette americana 2un x 95gr                                       |Danette                                |3.500    |447   |productos/postre_danette_americana_2un_x_95gr.png                                       |8           |
|492|postre ilolay kids chocolate x 120 gr                                     |Ilolay                                 |1.379,09 |663   |productos/postre_ilolay_kids_chocolate_x_120_gr.png                                     |8           |
|493|postre la serenisima clasico chocolate 2un x 95gr                         |La Serenisima                          |2.090    |447   |productos/postre_la_serenisima_clasico_chocolate_2un_x_95gr.png                         |8           |
|494|queso blanco light la serenísima clásico 290 gr                           |La Serenisima                          |3.148,59 |450   |productos/queso_blanco_light_la_serenísima_clásico_290_gr.png                           |8           |
|495|queso blanco original la serenísima clásico 290 g3.148,59                 |La Serenisima                          |3.148,59 |740   |productos/queso_blanco_original_la_serenísima_clásico_290_gr.png                        |8           |
